timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
880,9.9264,0.6632,0.4286,-0.0842,0.0285,-0.0048
900,9.9311,0.68,0.431,-0.0831,0.0296,-0.0053
920,9.9288,0.6776,0.4022,-0.0834,0.0293,-0.0056
940,9.9264,0.6752,0.4357,-0.0842,0.0288,-0.0056
960,9.9335,0.6776,0.431,-0.0831,0.0282,-0.0051
980,9.8976,0.6752,0.4214,-0.0831,0.0285,-0.0053
1000,9.9192,0.6656,0.4334,-0.0837,0.0288,-0.0048
1020,9.9288,0.6728,0.4142,-0.0837,0.0288,-0.0048
1040,9.9096,0.6919,0.431,-0.0834,0.029,-0.0051
1060,9.9359,0.668,0.4286,-0.0839,0.0285,-0.0051
1080,9.924,0.6752,0.4334,-0.0834,0.0288,-0.0051
1100,9.9192,0.6632,0.4046,-0.0839,0.0296,-0.0053
1120,9.9072,0.668,0.4262,-0.0834,0.0293,-0.0045
1140,9.912,0.6608,0.4405,-0.0837,0.0296,-0.0051
1160,9.9383,0.68,0.4573,-0.0829,0.0285,-0.0053
1180,9.9168,0.6728,0.4142,-0.0834,0.0293,-0.0056
1200,9.9096,0.6847,0.4286,-0.0831,0.0285,-0.0059
1220,9.9192,0.6728,0.4262,-0.0834,0.0288,-0.0059
1240,9.9216,0.6608,0.419,-0.0834,0.0298,-0.0048
1260,9.9335,0.6416,0.4166,-0.0834,0.0288,-0.0056
1280,9.9431,0.6608,0.4142,-0.0834,0.0293,-0.0051
1300,9.9311,0.6776,0.4118,-0.0829,0.0288,-0.0056
1320,9.9024,0.6895,0.4166,-0.0831,0.0285,-0.0053
1340,9.9192,0.6919,0.4118,-0.0829,0.0288,-0.0045
1360,9.9144,0.6704,0.431,-0.0831,0.0296,-0.0048
1380,9.9503,0.6608,0.4262,-0.0837,0.0282,-0.0051
1400,9.9144,0.6704,0.4381,-0.0837,0.029,-0.0045
1420,9.9192,0.6416,0.419,-0.0831,0.0285,-0.0059
1440,9.9048,0.668,0.4477,-0.0839,0.0296,-0.0056
1460,9.9359,0.6728,0.4525,-0.0839,0.0298,-0.0048
1480,9.912,0.6776,0.419,-0.0834,0.0293,-0.0051
1500,9.9335,0.6632,0.419,-0.0839,0.0293,-0.004
1520,9.9455,0.6704,0.4214,-0.0831,0.0288,-0.0053
1540,9.9311,0.6776,0.4118,-0.0834,0.0293,-0.0061
1560,9.9311,0.6752,0.431,-0.0837,0.0285,-0.0053
1580,9.9216,0.6656,0.4142,-0.0829,0.0288,-0.0056
1600,9.9431,0.68,0.4405,-0.0839,0.0285,-0.0056
1620,9.912,0.6847,0.407,-0.0837,0.0288,-0.0045
1640,9.924,0.6895,0.419,-0.0831,0.0293,-0.0053
1660,9.9335,0.6823,0.3903,-0.0829,0.028,-0.0053
1680,9.9431,0.6656,0.4046,-0.0834,0.0288,-0.0048
1700,9.9383,0.6656,0.4262,-0.0837,0.0293,-0.0053
1720,9.9288,0.6776,0.4357,-0.0829,0.0293,-0.0051
1740,9.9216,0.6871,0.4214,-0.0831,0.0282,-0.0051
1760,9.9264,0.668,0.3998,-0.0834,0.0293,-0.0059
1780,9.9431,0.6752,0.4118,-0.0837,0.0288,-0.0048
1800,9.9168,0.6728,0.419,-0.0834,0.0282,-0.0053
1820,9.9216,0.6728,0.4094,-0.0834,0.0288,-0.0051
1840,9.9192,0.6704,0.407,-0.0834,0.0288,-0.0053
1860,9.9216,0.6752,0.4334,-0.0839,0.0288,-0.0053
1880,9.9072,0.6895,0.4166,-0.0834,0.0298,-0.0059
1900,9.9264,0.656,0.407,-0.0839,0.0296,-0.0051
1920,9.9264,0.68,0.4118,-0.0831,0.0296,-0.0056
1940,9.9192,0.6608,0.4262,-0.0831,0.028,-0.0048
1960,9.9216,0.6752,0.4142,-0.0842,0.0293,-0.0051
1980,9.9192,0.6728,0.4549,-0.0837,0.0296,-0.0051
