timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1140,5.9975,2.4493,7.7237,-0.0144,-0.142,0.186
1160,5.5162,1.8866,7.5465,0.0152,-0.1825,0.1167
1180,5.4612,2.0063,7.4172,-0.0328,-0.0714,0.0767
1200,6.0382,2.4421,7.6088,-0.0253,-0.0072,0.0743
1220,6.4308,2.4373,7.6519,-0.0043,-0.0176,0.1439
1240,6.2297,2.0351,7.6207,-0.0392,-0.0552,0.162
1260,6.3015,2.308,7.7189,-0.0402,-0.1228,0.0903
1280,6.1148,2.2529,7.4651,-0.0288,-0.1609,0.0032
1300,6.2632,2.3104,7.4819,-0.0418,-0.1575,-0.0234
1320,6.3231,2.4181,7.4436,-0.0536,-0.1793,-0.0304
1340,6.0741,2.2817,7.4196,-0.0248,-0.2014,-0.0043
1360,5.7221,1.7741,7.1132,-0.0341,-0.1388,-0.0317
1380,5.8802,1.7861,7.0653,-0.0813,-0.0147,-0.0767
1400,6.462,2.3679,7.2975,-0.1135,0.0328,-0.0179
1420,6.4979,2.4445,7.3191,-0.073,0.0216,0.0719
1440,6.359,1.9178,7.2903,-0.077,0.0717,0.1047
1460,6.5793,1.8651,7.4962,-0.0853,0.0605,0.0272
1480,6.4907,2.0686,7.4867,-0.101,-0.0008,-0.0967
1500,6.4548,2.5881,7.2257,-0.0901,-0.0264,-0.0775
1520,6.3949,2.4684,7.2113,-0.0346,-0.0125,0.0349
1540,6.0741,1.834,7.2353,-0.053,0.0232,0.0501
1560,6.3135,2.059,7.252,-0.113,0.0853,0.0384
1580,6.6248,2.3487,7.3885,-0.0906,0.0576,0.0253
1600,6.4452,2.1668,7.3765,-0.0949,0.033,0.0067
1620,6.4284,2.2003,7.3478,-0.1047,0.0376,-0.0293
1640,6.4691,2.1907,7.3885,-0.1039,0.033,-0.044
1660,6.608,2.3415,7.4148,-0.0954,0.0029,-0.0514
1680,6.3111,2.1668,7.3837,-0.0791,-0.0424,-0.0536
1700,6.347,2.1141,7.3694,-0.0682,-0.0109,-0.0517
1720,6.5027,2.0111,7.4172,-0.0986,-0.0059,-0.0314
1740,6.2752,2.0638,7.3334,-0.1132,-0.0168,-0.0125
1760,6.3063,2.1715,7.2903,-0.1196,0.0128,-0.0269
1780,6.5242,2.296,7.3813,-0.0954,-0.0021,-0.0416
1800,6.4476,2.2242,7.4172,-0.077,-0.0472,-0.057
1820,6.2944,2.2817,7.3095,-0.077,-0.052,-0.0735
1840,6.3255,2.2577,7.2449,-0.0749,-0.0322,-0.0629
1860,6.3638,2.1739,7.2832,-0.0861,-0.0328,-0.0528
1880,6.3159,2.3439,7.2401,-0.093,-0.0394,-0.0533
1900,6.2345,2.2793,7.1754,-0.065,-0.0285,-0.0413
1920,6.3398,2.1093,7.3478,-0.0735,-0.0107,-0.0163
1940,6.1627,2.0566,7.2137,-0.0997,-0.0043,-0.0232
1960,6.1627,2.162,7.2042,-0.1276,0.0314,-0.037
1980,6.2441,2.4181,7.2329,-0.1186,0.0314,-0.0306
